"","gene","decay60","synthesis60","halfLife60","decay20","synthesis20","halfLife20"
"606","YDL027C",0.00324885041139124,0.122079503220676,0.00948228987404429,0.00105971416583839,0.0783578267332438,0.0290706138988407
"607","YDR104C",0.00136701028856282,0.110026521169622,0.022535705558301,0.00122522401716567,0.122030619737144,0.0251435989881141
"608","YDL136W",0.000630736211633835,0.799785058969244,0.0488421955010633,0.00090174455255968,1.15080354078274,0.0341632686005951
"609","YDR248C",0.000963387749807673,0.0740922035978235,0.0319773023524224,0.000492899210969078,0.097157133595574,0.06250069116088
"610","YDR068W",0.00132453843120791,0.0941627612881512,0.0232583220179772,0.000721640417516744,0.0874966336620689,0.0426896008184089
"611","YDL080C",0.00130424182679437,0.105444259407217,0.0236202679022629,0.000515169944688834,0.0623527799781323,0.0597987939238713
"612","YDR461C-A",NA,NA,NA,0.00171976106194057,0.0893187246808307,0.0179132683254602
"613","YDL046W",NA,NA,NA,NA,NA,NA
"614","YDR181C",0.00221240612480103,0.119952003309001,0.0139244513079579,0.00124697609040842,0.103119116187611,0.0247049976300106
"615","YDL200C",0.00125403230199587,0.0779679082289693,0.0245659871035134,0.000318025179733976,0.0737929258094507,0.0968682460426218
"616","YDR108W",NA,NA,NA,0.0018113070903282,0.0773519057211064,0.017007906347144
"617","YDR337W",0.00289073606439705,0.364525084551842,0.0106569886257137,0.00257164593300548,0.358975373342625,0.0119793090342792
"618","YDR356W",0.00128806035288578,0.223265598319833,0.023917001473728,0.000929677824905569,0.191563102456412,0.0331367926962751
"619","YDL235C",0.00224790442745425,0.413246901462634,0.0137045601147324,0.00127762543218399,0.389927499841803,0.0241123419917829
"620","YDR210W-B",0.000775301231885112,0.0330216856944296,0.0397349315224419,NA,NA,NA
"621","YDR210C-D",0.000533244130300608,0.0716314717341087,0.0577719277300869,0.000570580396533469,0.0527495632369715,0.0539915874176248
"622","YDR316W-B",0.000889308637219695,0.17807569900948,0.0346410009628742,0.000583902107228572,0.145101869478648,0.0527597708191869
"623","YDR261C-D",0.000119523733969545,0.0694541661177735,0.257744134450062,NA,NA,NA
"624","YDR261W-B",NA,NA,NA,NA,NA,NA
"625","YDR365W-B",0.000655998845334879,0.108796886867423,0.0469612737542144,0.000417115027401531,0.0730307808812329,0.0738562251044584
"626","YDR098C-B",0.000835279230819412,0.104384546330996,0.03688172795581,0.00315458754398691,0.19056923141342,0.00976563209251917
"627","YDR034C-D",0.00147954445593319,0.253600039705539,0.0208216395490389,0.000925538800965932,0.185019983868378,0.0332849809495493
"628","YOR185C",NA,NA,NA,0.000810291424074792,0.0188123749363329,0.0380190884944826
"629","YOL048C",0.00295619469748032,0.10019923301832,0.0104210123184638,0.00206873461438522,0.0885373642627544,0.014891490258829
"630","YOL144W",NA,NA,NA,0.00191285343022418,0.135533172458157,0.0161050192719729
"631","snR8",0.00036524879384544,0.24355751852881,0.0843439920331564,0.000294540514686124,0.208454869210973,0.104591863672978
"632","YOL072W",NA,NA,NA,NA,NA,NA
"633","YOR114W",NA,NA,NA,0.00140763404117222,0.0244699465708524,0.0218853341544407
"634","YOR385W",NA,NA,NA,0.00254357720725632,0.210810067050493,0.0121115023638107
"635","YOL119C",0.00169330532306388,0.267983943064338,0.0181931403265645,0.00049441095715478,0.222323335229874,0.0623095845923485
"636","YOR019W",NA,NA,NA,NA,NA,NA
"637","YOR206W",0.00155412739189978,1.03022099260034,0.0198224042113829,0.00218983465535614,1.26854388175693,0.0140679759921004
"638","YOR341W",0.000538956459815552,1.6322394401836,0.0571596105718127,0.000482682657900561,1.50835483043131,0.0638235926938282
"639","YOL088C",0.00209178708924214,0.165147855934257,0.0147273790514603,0.00122450619317546,0.134499428766963,0.0251583385448876
"640","YOR160W",NA,NA,NA,NA,NA,NA
"641","YOR084W",0.00280372737286228,0.289724704015391,0.0109877093102565,0.000956271183254723,0.351435186422826,0.0322152773163863
"642","YOR039W",0.00141687610684168,0.314832962218345,0.0217425794742844,0.00263464740999888,0.574868427691504,0.0116928516663385
"643","YOR264W",NA,NA,NA,NA,NA,NA
"644","YOR281C",0.00141087735853354,0.121525130827628,0.0218350242647879,0.00223301374969284,0.191882472327744,0.0137959479033469
"645","YOR230W",0.00183359396989095,0.3844784044854,0.0168011794672579,0.000575513646509641,0.256290262008771,0.0535287765026154
"646","YOR144C",NA,NA,NA,NA,NA,NA
"647","YOL081W",NA,NA,NA,0.00207441590425556,0.610304245451142,0.0148507063096757
"648","YOL052C",NA,NA,NA,NA,NA,NA
"649","YOR285W",0.00193545536731681,0.627035338406588,0.0159169474421557,0.000163128418505931,0.433932915205325,0.18884840324189
"650","YOR270C",0.000787892399533763,1.02989259049731,0.0390999346820068,0.000617442746803971,0.817646455008707,0.0498937618389425
"651","YOL154W",0.00119679485304179,0.00673057183228465,0.0257408705259063,0.00472055366201837,0.0198018951398241,0.00652604409649859
"652","YOR115C",0.00131926267745795,0.193064802945694,0.0233513324409208,0.000441329040579266,0.187639328201797,0.069804020414756
"653","YOL003C",0.00196434964772066,0.0720225027501103,0.0156828197026768,0.000925109257277465,0.0509758484391876,0.0333004357224588
"654","YOR258W",0.00163190877042398,0.0365802132177266,0.0188776124723051,0.00075137338643029,0.0337206207630119,0.0410003094527729
"655","YOL103W",0.00122865533004021,0.348485446914468,0.0250733794946476,0.000507252907905623,0.283825346979347,0.0607321138589737
"656","YOR215C",0.00155276818623707,0.240190672692075,0.0198397556256452,0.00029875127884694,0.204888939500913,0.103117688657671
"657","YOL063C",0.00146393775412416,0.19732167933131,0.0210436142325263,0.000718749598825743,0.142543557793761,0.0428612988564446
"658","YOR389W",0.00114961949595593,0.0122399498165382,0.026797163293237,0.000861833628091805,0.0141179789489175,0.0357453461481062
"659","YOR231W",NA,NA,NA,NA,NA,NA
"660","YOR021C",0.000936799753762242,0.235225793853229,0.0328848734582806,0.000500621603940904,0.239458594375367,0.0615365799552197
"661","YOR120W",NA,NA,NA,NA,NA,NA
"662","YOL038W",0.00220043772722534,0.434790604127717,0.0140001877703967,0.00178098527182028,0.512487499268472,0.0172974711501873
"663","YOL124C",0.0011577786777035,0.189999092344109,0.0266083163833399,0.00105451457424795,0.157287229191222,0.0292139550372646
"664","YOR212W",0.00105410546182544,0.0194708023014612,0.029225293363788,0.000296802669105902,0.0182674305306754,0.103794691102416
"665","YOL120C",0.00162357784988635,1.32983188429607,0.0189744774852504,0.00255257624732965,1.67737139781028,0.0120688035824386
"666","YOR181W",0.00159121484250958,0.0209651826390349,0.01936039090085,0.00226720274589695,0.0327341692567738,0.0135879075719945
"667","YOR335C",0.000644727350782697,1.02831849397266,0.0477822777656644,0.000750966483783918,0.931423271407583,0.0410225250040373
"668","YOL029C",NA,NA,NA,NA,NA,NA
"669","YOL122C",0.00173392635426151,0.188353762840321,0.0177669260764772,0.000536092469293355,0.152350398096085,0.0574649768888325
"670","YOR252W",NA,NA,NA,NA,NA,NA
"671","YOR157C",0.00195220622289851,0.287141831884025,0.0157803724815917,0.00150164273049186,0.318301578431076,0.0205152269129483
"672","YOR274W",0.00115897941578934,0.116706661507217,0.026580749354585,0.000546733096667602,0.0857217908567544,0.056346582173256
"673","YOR093C",0.00111192655349199,0.199138358835799,0.0277055541676492,0.000530078258948896,0.151185113496962,0.0581169682742823
"674","YOL065C",0.00142400114325171,0.0678039259337639,0.0216337897649949,0.00273380412620209,0.112880533286103,0.0112687449195629
"675","YOR207C",0.00104160098704771,0.569232664262296,0.0295761445517992,0.000566003359436689,0.500532272486962,0.0544281952476039
"676","YOL005C",NA,NA,NA,NA,NA,NA
"677","YOL020W",0.00110740483814574,0.641024137504202,0.0278186804834651,0.000647089703093656,0.51425715747676,0.0476078373847358
"678","YOL053W",0.00147566325369394,0.15440077661387,0.0208764033942728,0.000521292119746534,0.137138206467215,0.0590965030762382
"679","YOR038C",0.00167819418008842,0.151084380567057,0.0183569587618262,0.00142696957872974,0.151354908380698,0.0215887863465479
"680","YOR303W",NA,NA,NA,NA,NA,NA
"681","YOR137C",0.00156013765613242,0.0840315501434538,0.0197460405093928,0.00105310912664723,0.065691269549963,0.0292529430984024
"682","YOL034W",0.00145287491842273,0.14498246316194,0.021203849669085,0.00107613137600354,0.144149661749123,0.0286271193695951
"683","YOR052C",0.00704435052596432,2.04967056212885,0.00437322663667459,NA,NA,NA
"684","YOR190W",0.00116743484208567,0.0101799566568714,0.0263882319146674,0.000676801728584604,0.00960444960663473,0.045517823104036
"685","YOL039W",NA,NA,NA,NA,NA,NA
"686","YOL090W",0.00152427358988661,0.291041920183594,0.0202106377507409,0.000547459165204239,0.287669178221225,0.0562718524343763
"687","YOR271C",NA,NA,NA,NA,NA,NA
"688","YOR173W",0.00135231108399601,0.0664387960209586,0.0227806617299831,0.000278659698036369,0.0323036050201963,0.110552554155855
"689","YOR106W",NA,NA,NA,NA,NA,NA
"690","YOR108W",NA,NA,NA,NA,NA,NA
"691","YOR059C",0.00105569566926887,0.126426761760266,0.0291812709429368,0.000700433387500548,0.109361127061995,0.0439821143708626
"692","YOL149W",0.00134244255977689,0.111368855976498,0.0229481262597484,0.00121502979193244,0.12366355395247,0.0253545563761229
"693","YOR121C",8.02180345981123e-05,0.00703069653793711,0.384035105229875,0.000575078210412305,0.00755435930043796,0.0535693072706283
"694","snR9",0.000154066728135309,0.397144995978818,0.199955835572519,0.000112281452552533,0.338976775903895,0.274368924322621
"695","YOR132W",NA,NA,NA,NA,NA,NA
"696","YOR216C",NA,NA,NA,NA,NA,NA
"697","YOR099W",0.000859353134800891,0.286191952717696,0.0358485238613315,0.000240593566008126,0.181416715547434,0.128043911852486
"698","YOR001W",NA,NA,NA,NA,NA,NA
"699","YOR204W",0.000957892098338424,1.82450288288871,0.0321607636305356,0.00106478343374969,1.65917299830553,0.0289322132386423
"700","YOR209C",0.00138041211718164,0.590860681628147,0.0223169160678746,0.00166736021913941,0.590125374156907,0.0184762362713201
"701","YOR036W",0.00132355849198545,0.114479067478801,0.0232755420669073,0.00288536801231787,0.215633317708631,0.0106768153062986
"702","YOR154W",0.0012766728102185,0.14344326021335,0.0241303340304924,0.000604784971846362,0.114641755510016,0.0509380073783411
"703","YOR048C",0.00151556662457383,0.407098765652704,0.020326748332085,0.00116639279595476,0.337142360775139,0.0264118069530795
"704","YOL073C",0.00191785129219347,0.0897616671810572,0.0160630500829843,0.0015522561610739,0.103517750902006,0.0198462999411817
"705","YOL152W",0.00239389845440452,0.0207956201392954,0.0128687753240071,NA,NA,NA
"706","YOR085W",NA,NA,NA,NA,NA,NA
"707","YOR227W",0.0014617550394525,0.0765380659912716,0.0210750368746862,0.000762079895558031,0.0474358268688188,0.0404242934865271
"708","YOR159C",0.00281822250491924,0.225442261404148,0.0109311955689967,0.00221679377089388,0.291376608277806,0.0138968909795329
"709","YOR112W",0.00236765362422402,0.207221575066593,0.0130114223816486,0.00196320791227024,0.208107207194467,0.0156919403012161
"710","YOR229W",0.00179676016292789,0.0891739233767004,0.0171456057373954,0.000851886004415999,0.0847478873208683,0.0361627508827767
"711","YOR376W-A",NA,NA,NA,NA,NA,NA
"712","YOR342C",NA,NA,NA,NA,NA,NA
"713","YOR251C",0.00121596361836457,0.101668093009967,0.0253350847779916,0.000532114540625077,0.0786296512191153,0.0578945678162285
"714","YOR130C",0.000952562946218952,0.067358346724161,0.0323406883298384,0.00058496775055201,0.0579294462418833,0.052663657661724
"715","YOR119C",0.0010778237592987,0.382566972187618,0.0285821694803466,0.000740968956262734,0.337377462375481,0.0415760216373982
"716","YOR008C",0.00371244571906621,0.782849276894379,0.00829817960704582,0.00283225583310019,0.578286462653297,0.010877033422683
"717","YOR202W",NA,NA,NA,NA,NA,NA
"718","YOR266W",0.00136374479837406,0.102866845696695,0.0225896673592811,0.000558765018801004,0.0877289356095489,0.0551332676915322
"719","YOR140W",NA,NA,NA,NA,NA,NA
"720","YOR004W",NA,NA,NA,NA,NA,NA
"721","YOR308C",0.00220484502072428,0.144476793719021,0.0139722026122725,NA,NA,NA
"722","YOR311C",NA,NA,NA,NA,NA,NA
"723","YOL019W",NA,NA,NA,NA,NA,NA
"724","YOL138C",NA,NA,NA,0.00200678155299725,0.159341958836074,0.0153512181294513
"725","YOL151W",0.000301969643949548,1.2154172870801,0.10201866967584,0.000810603894519683,0.770962704088504,0.0380044329499231
"726","YOR330C",0.00169025000813548,0.300170261934978,0.0182260264516742,0.00290214247770906,0.41048080170183,0.010615103012633
"727","YOR142W",NA,NA,NA,0.00376366440515314,1.13614910196166,0.00818525193586338
"728","snR81",0.000666801154336261,0.0664481312086878,0.0462004919425865,0.000913091160372153,0.0533925804348602,0.0337387357311222
"729","YOR017W",0.0012899685377968,0.217005274479968,0.0238816222687383,0.000810055718119251,0.172409742533993,0.0380301510984268
"730","YOR002W",0.00116832455434617,0.233287847392649,0.0263681365281757,0.00107242776885496,0.216347992952549,0.0287259825350403
"731","YOR194C",0.00183350537583819,0.245419427972015,0.0168019912917553,0.00133965504686506,0.2461929922804,0.0229958760132398
"732","YOR298C-A",NA,NA,NA,NA,NA,NA
"733","YOL069W",0.00166757726963999,0.0685717589797978,0.0184738314194403,0.000656372216297627,0.0533215464902096,0.0469345602895702
"734","YOR014W",NA,NA,NA,NA,NA,NA
"735","YOR346W",0.000740373704067074,0.106943646759904,0.0416094482948153,0.000541686472183853,0.0812531739538261,0.0568715353625516
"736","YOR275C",NA,NA,NA,NA,NA,NA
"737","YOR174W",0.00130987949448181,0.142213897539201,0.0235186072367724,0.000728726290213812,0.136074559389134,0.0422745024735982
"738","YOR336W",0.00147623811203412,0.22424802628457,0.0208682739641311,0.000901223983172902,0.171271869350737,0.0341830021542042
"739","YOL094C",NA,NA,NA,NA,NA,NA
"740","YOR122C",0.00100669912505829,0.545579287340501,0.0306015378293252,0.000469393886580364,0.502680656833721,0.0656304699293211
"741","YOR256C",0.00128552586710674,0.251164778459961,0.0239641551729754,0.000456491335459614,0.197606323997958,0.067485489789642
"742","YOR350C",0.00119509894547421,0.124990025219773,0.025777398160113,0.000550876442428189,0.0990271940025061,0.0559227786587292
"743","YOR196C",0.00108057732181827,0.295585225917228,0.0285093354600319,0.00054586237745625,0.272973816047105,0.0564364620653654
"744","YOR380W",NA,NA,NA,NA,NA,NA
"745","YOL097W-A",0.00240979922657381,0.027792609386976,0.0127838622481508,NA,NA,NA
"746","YOR369C",0.00037085453994116,2.47045708253024,0.0830690689754199,0.000284483221943908,2.34721398016844,0.108289484166113
"747","YOR296W",0.00286994796620198,0.209309583265802,0.01073418114928,0.000950999733058872,0.11300950271012,0.0323938485861938
"748","YOR260W",0.00325896522093285,0.301849092180466,0.00945285980971645,0.00179407685743379,0.209924567298172,0.0171712495095025
"749","YOR163W",NA,NA,NA,NA,NA,NA
"750","YOL042W",0.00112009984970534,0.17886875472507,0.0275033885294457,0.000616718572606378,0.16125153336559,0.0499523489750358
"751","YOR316C",0.00228900569865318,0.354268779718832,0.0134584817225863,0.00115732172989068,0.413689856162363,0.0266188222017828
"752","YOR326W",0.000927369290020759,0.769204293304337,0.033219281347488,0.000675379021198977,0.632857410261648,0.0456137078458997
"753","YOL036W",NA,NA,NA,NA,NA,NA
"754","YOR332W",0.00165671809367619,0.190387951722148,0.0185949205696555,0.000971845847447797,0.150521437319538,0.0316989998353361
"755","YOL002C",0.00159076741318251,0.106836962975266,0.0193658363271271,0.000513077552084917,0.129986091378841,0.0600426606719312
"756","YOR193W",NA,NA,NA,NA,NA,NA
"757","YOR243C",0.00101631873128795,0.430146098425923,0.0303118897741652,0.000692969023861336,0.353717613302823,0.0444558707495477
"758","YOR126C",0.00244112541184475,0.0681550052003704,0.0126198110136994,0.00090569289344223,0.0608716144069502,0.0340143348603903
"759","YOR328W",0.00105989707545325,0.0773875091391139,0.0290655970958744,0.00028930646869636,0.0653978008254138,0.106484108347237
"760","YOL056W",0.00119396649664064,0.0533825822238515,0.0258018474093682,0.00129576701915809,0.0557460549102713,0.0237747534107143
"761","YOR098C",NA,NA,NA,NA,NA,NA
"762","YOL110W",0.00142510015752117,0.0638352342801429,0.0216171061350558,0.000542143762994885,0.0562923853611766,0.0568235650043077
"763","YOR213C",0.00158791712200822,0.143352990155301,0.0194005977586911,0.000706380850655261,0.118052805710729,0.0436118013811426
"764","YOR253W",0.000717227813927782,0.0979302127056154,0.0429522402226884,0.000263530958634975,0.114874953404783,0.116899135941333
"765","YOL113W",0.00149482393241224,0.123560479625486,0.0206088092987021,0.000590510465098567,0.0936807909791853,0.052169340221731
"766","YOR060C",0.0021747570756844,0.0758523055783672,0.0141655091976307,0.000816572893399735,0.0497002541849691,0.0377266274783617
"767","YOL076W",0.000929259358910965,0.277790932704908,0.0331517149252316,0.000512180454329951,0.234272238646655,0.0601478269968771
"768","YOR186C-A",0.00394579741929761,0.0346511590838179,0.00780743106768609,NA,NA,NA
"769","YOR381W",0.00129615305867524,0.062487145030754,0.023767672461234,0.000455786333671488,0.0476131461759805,0.0675898750848108
"770","YOR273C",0.00407309952109859,0.503485560213939,0.00756341483890644,0.00212753126164781,0.368889945735021,0.0144799476809378
"771","YOL147C",NA,NA,NA,NA,NA,NA
"772","YOR178C",NA,NA,NA,NA,NA,NA
"773","YOR188W",NA,NA,NA,NA,NA,NA
"774","YOR382W",0.00382904619904311,0.0766379962994032,0.00804548698470089,NA,NA,NA
"775","YOL071W",NA,NA,NA,NA,NA,NA
"776","YOR363C",NA,NA,NA,NA,NA,NA
"777","YOR069W",0.00135402514251645,0.275179182800527,0.0227518237223912,0.000511672760426173,0.214925641381711,0.0602075071038783
"778","YOR075W",0.00152168346804763,0.0904823161198838,0.0202450391327084,0.000858932224142436,0.071561424706678,0.0358660910515696
"779","YOR124C",0.00127631062256024,0.348563249995906,0.0241371816654028,0.000482936756148191,0.248631601941689,0.063790011768677
"780","snR31",0.000259480953878234,0.499285062330102,0.118723709381291,1.73258930369774e-05,0.445739265427372,1.77806369302129
"781","YOR057W",0.00244356878300511,0.153998315544347,0.0126071922233078,0.00173051250552999,0.134375332087907,0.0178019755764695
"782","YOR265W",0.00160757463735209,0.0559348709184404,0.0191633661308334,NA,NA,NA
"783","YOL127W",NA,NA,NA,NA,NA,NA
"784","YOL142W",NA,NA,NA,NA,NA,NA
"785","YOR239W",0.00150192524376989,0.322828499969966,0.0205113679831987,0.00112930741093633,0.255050136786426,0.0272791456603277
"786","YOR317W",0.000790467584175082,0.945274300463392,0.0389725549471696,0.000420506669159171,0.483599061236154,0.0732605297790386
"787","YOR370C",0.0042288760281027,1.71208933972274,0.00728480597527501,0.00278475706349627,1.27059629048686,0.0110625597335022
"788","YOR211C",0.00340577627250401,0.375048959507171,0.0090453802285639,NA,NA,NA
"789","YOR191W",0.0014518961205116,0.474200613633886,0.0212181442756143,0.000934161667817409,0.394199595434502,0.0329777408124621
"790","YOL064C",0.00125466652632343,0.21754782544814,0.0245535691850269,0.000639700073225238,0.234337346058403,0.0481577893260188
"791","YOL049W",0.00110930314446388,0.350637146390466,0.0277710754828054,0.000303343926253131,0.242272101946978,0.101556479929361
"792","YOL043C",0.00173598799356113,0.0687170647686463,0.0177458262801833,0.00144535235749142,0.0655262089512024,0.0213142083994578
"793","YOR043W",NA,NA,NA,NA,NA,NA
"794","YOR309C",NA,NA,NA,NA,NA,NA
"795","YOR104W",0.00759593709605302,0.11951286164804,0.00405566041011943,0.00141020070418491,0.0597302442729677,0.0218455013295613
"796","YOL114C",0.00134463178659724,0.0114728684419669,0.0229107638725243,NA,NA,NA
"797","YOR220W",NA,NA,NA,0.00344895857588041,0.286614666814237,0.00893212854850131
"798","YOL059W",NA,NA,NA,NA,NA,NA
"799","YOR386W",0.00153760654027,0.069175156472253,0.0200353865253528,0.00191926134544657,0.08705461524096,0.0160512487949117
"800","YOL027C",NA,NA,NA,NA,NA,NA
"801","snR62",NA,NA,NA,NA,NA,NA
"802","snR17a",0.000372106725822012,5.22362065946145,0.0827895311221957,NA,NA,NA
"803","YOL155C",0.00368627252276001,0.0672417568760237,0.00835709817112332,0.000593299383107616,0.0257894842624826,0.0519241081911456
"804","YOR375C",0.000365095543053077,2.94710432957206,0.0843793958715656,0.000960849847424246,0.967670903676684,0.0320617643233259
"805","snR35",8.77862377904083e-05,0.181050275627837,0.350926775467598,5.74237586392058e-05,0.145585008163881,0.536477271572864
"806","YOR100C",0.00402532229935848,0.0622413811743439,0.00765318627110417,0.000646252403535946,0.135030243740542,0.0476695191997166
"807","YOL026C",NA,NA,NA,NA,NA,NA
"808","YOL012C",NA,NA,NA,NA,NA,NA
"809","YOR026W",0.00202136495619124,0.128165971317966,0.0152404647482694,0.000906555675138902,0.0850192849095742,0.0339819629428713
"810","YOR250C",NA,NA,NA,NA,NA,NA
"811","YOR272W",0.00102643928476704,0.475013785477548,0.0300130186124079,0.000978940033835833,0.468747287154867,0.0314692834018738
"812","YOL082W",NA,NA,NA,0.00433443175304278,0.238405471463503,0.00710740025762166
"813","snR36",0.000114702876084959,0.0663916233987919,0.268576886733003,6.47930156545764e-05,0.0399156895758599,0.475460835508185
"814","YOR035C",0.00398702970363257,0.365703069155898,0.00772668970340302,0.00563086299910593,0.505287759606921,0.00547101596382496
"815","YOL016C",0.00220527799186306,0.328889370288669,0.0139694593932776,0.00109923240917347,0.124373186976482,0.0280255031612319
"816","YOR007C",0.00103420520457825,1.47413108024087,0.0297876487391906,0.000325563513576074,1.32533597046909,0.0946252883802389
"817","YOR361C",0.00127033063147591,1.46984857953801,0.0242508057311251,0.00107797094435154,1.19792539706955,0.0285782669000894
"818","YOL158C",0.0018748716630133,0.0771321342185777,0.016431280052901,0.000568524924752587,0.0754240924080303,0.0541867911448672
"819","YOR315W",NA,NA,NA,NA,NA,NA
"820","YOR384W",0.00268435092764181,0.0882637732298284,0.0114763464944143,0.000608514262178388,0.0704368641761316,0.0506258329064254
"821","YOR234C",0.00115969361626028,1.29736517741853,0.0265643795277265,0.000924920679978113,1.80620814944498,0.03330722517627
"822","YOR283W",0.000974735533885211,0.14473533925169,0.0316050254528298,0.00070974149809833,0.142249141190221,0.0434052981835814
"823","YOR020W-A",NA,NA,NA,NA,NA,NA
"824","YOL045W",0.00115327901050827,0.0769642789324124,0.0267121321705516,0.000428381483003343,0.0422250811057064,0.0719138024880021
"825","YOR360C",0.0011068181905342,0.236083406109702,0.0278334252379346,0.000579088103895637,0.183011100026127,0.0531983667959647
"826","YOL097C",0.000913997112422867,0.474958510382474,0.0337052939659255,0.000863100209211354,0.429327882124302,0.0356928906162227
"827","YOR164C",0.000751983550302963,0.0900116711762173,0.0409670415606941,0.000290565909940961,0.077206510589684,0.106022559096762
"828","YOR175C",0.00118597671294398,0.227916770335906,0.0259756713786968,0.000360074945294164,0.166674830685371,0.0855559148472613
"829","YOR086C",0.000886869669427179,0.524621794248353,0.0347362666919452,0.000374822020239879,0.346171702168906,0.0821897852706311
"830","YOR155C",0.00127372570929886,0.158311591360017,0.0241861659329916,0.000391512042234558,0.128798556631436,0.0786860633516947
"831","YOL030W",NA,NA,NA,NA,NA,NA
"832","YOR323C",0.000786331935889998,0.29066091893247,0.0391775279015622,0.00102618504343685,0.316346575418948,0.0300204544543388
"833","YOL017W",0.00192078139393518,0.0821671109641214,0.0160385463205186,0.0015225172723998,0.0841762151292214,0.0202339519667073
"834","YOR233W",0.00105628716979406,0.113240442210931,0.0291649299917428,0.00188716133832905,0.164379235098625,0.0163242753719705
"835","YOL010W",0.00152791329860036,0.334958076899359,0.0201624931116446,0.00135000054418989,0.3671967194384,0.022819651066664
"836","YOR118W",0.00113800711735022,0.15582829276891,0.0270706051733234,0.000271182245729939,0.110458349188595,0.113600878535754
"837","YOL125W",0.00139393466609763,0.221176063214509,0.0221004198456904,0.000502114350000297,0.17893428499953,0.0613536365933409
"838","YOL004W",0.00146133359158088,0.509144999703575,0.0210811149047036,0.000989867757281368,0.378751545354273,0.0311218757572514
"839","YOR166C",0.00250964187585128,0.117234733880058,0.0122752738765845,0.00135407250296916,0.089221660491873,0.0227510279476678
"840","YOR006C",0.00149201730591557,0.222335804022639,0.0206475764296283,0.00111801111641542,0.183876986851306,0.0275547719570017
"841","YOR324C",0.00282644767000436,0.274533742576664,0.0108993850072491,0.00187159694564103,0.202437291827704,0.016460029724866
"842","YOR033C",0.00141427597902754,0.108737430144852,0.0217825529211084,0.000800835304727899,0.101167725048583,0.0384680110583873
"843","YOL033W",0.00138029796721096,0.147249444808573,0.0223187616659812,0.000377350109599243,0.131244226821909,0.0816391477689969
"844","YOL070C",0.00199825627348227,0.165199463660156,0.0154167119438262,0.00228011139294377,0.217407103839017,0.0135109808466184
"845","YOR116C",0.00376251650944745,1.63865901236163,0.00818774915162936,NA,NA,NA
"846","YOR145C",NA,NA,NA,NA,NA,NA
"847","YOR192C",0.00189913358711453,0.0216167340280124,0.0162213661888978,0.000716694101688739,0.0186753216682215,0.0429842261651528
"848","YOL109W",0.00370348574702235,9.98388934215245,0.00831825568195817,0.00256929530268862,13.3116487419353,0.011990268820397
"849","YOR078W",NA,NA,NA,NA,NA,NA
"850","YOR131C",0.00122817099896345,0.155281341253308,0.0250832672194831,0.000643645394714337,0.161361285351287,0.0478625988956114
"851","YOR368W",0.00212163484074705,0.0898593246627643,0.0145201901696583,0.000773852619674808,0.0682722388916581,0.0398093132658328
"852","YOR168W",0.00104898464616647,0.943246906831104,0.0293679621249011,0.000339586585849119,0.665505740714914,0.0907177805071115
"853","YOR226C",NA,NA,NA,NA,NA,NA
"854","YOR334W",0.00193068381251266,0.0544176959519138,0.0159562851040467,0.00137083811429447,0.0518451216571402,0.0224727785410862
"855","YOR241W",0.00163571955671191,0.307649873942212,0.0188336327164459,0.000600461031869641,0.226209577303898,0.0513048136734172
"856","YOR245C",0.00147400055399646,0.110322598617171,0.0208999523607328,0.000616614804523249,0.0771382697547215,0.0499607552920152
"857","YOR153W",0.000864685083792425,2.55598954238031,0.0356274693939501,0.00132246955866122,0.845809450337254,0.0232947073575034
"858","YOR358W",NA,NA,NA,NA,NA,NA
"859","YOR267C",NA,NA,NA,NA,NA,NA
"860","YOL145C",0.0010817799263346,0.501068899256528,0.0284776419013448,0.000509694268574148,0.405101574326926,0.0604412159555963
"861","YOR322C",NA,NA,NA,NA,NA,NA
"862","YOL044W",0.00164568740256351,0.091874495988902,0.0187195583500439,0.000747656951133238,0.0872060035355618,0.0412041128107292
"863","YOR054C",0.00127444157961818,0.0918127854227707,0.0241725802507554,0.000532940920689192,0.0640733441650318,0.0578047962959594
"864","YOL031C",0.00223210426693579,0.138047611265985,0.0138015691357065,NA,NA,NA
"865","YOR306C",0.0024733246629997,0.201176620660286,0.0124555186058174,0.000899347711701363,0.243857347448389,0.0342543167202158
"866","YOR261C",0.00134808151640282,0.629375642458758,0.0228521354112346,0.000299857149146394,0.533570079950175,0.102737391607694
"867","YOR293W",0.000706020457111107,1.20918895328111,0.0436340633588352,0.00060093684566273,1.56574804963197,0.0512641912050599
"868","YOR067C",0.0010670326177385,0.122044264395785,0.0288712274077546,0.000802107827398931,0.097155134803348,0.038406982585021
"869","YOR312C",NA,NA,NA,NA,NA,NA
"870","YOR094W",0.00355113399227554,0.192172481659581,0.00867512783951,NA,NA,NA
"871","YOR197W",0.00110393013859227,0.15971758157512,0.0279062417822058,0.00102990132340428,0.14622356092695,0.0299121291119333
"872","YOR262W",0.00121772348613411,0.106815643723999,0.02529847022662,0.000531437085620088,0.0923428944174059,0.0579683695244458
"873","YOR167C",0.00168946191889892,1.40923372912218,0.018234528410263,NA,NA,NA
"874","YOR161C",0.00402187903141167,0.187182477098906,0.00765973842515268,NA,NA,NA
"875","YOR393W",0.000237213470239512,0.00234311664429783,0.129868431700421,0.000624089727741928,0.00378983306970233,0.0493623592711316
"876","YOR210W",NA,NA,NA,NA,NA,NA
