"","TBP","TFIIA","TFIIB","TFIIE","TFIIF"
"YML018C",0.18947393540293,3.10060199472495,0.673403748543933,8.59387056670779,0.29345301957801
"YML128C",0.271286614704877,9.877294099,6.11788925272689,5.90178334297088,0.00870358292013407
"YER103W",0.828158485237509,0.478310597827658,4.35644031614205,8.23766306762163,0.0718497622292489
"YGR116W",0.693204820388928,4.275648073,0.462784411385655,9.180395065,0.641107189469039
"YPL011C",0.240544739644974,2.293722764,0.512160927522928,7.823838577,2.05904122350283
"YHR161C",0.0429887960199267,1.56718567606863,4.981527417,11.5338017650951,7.29465344
"YDR377W",0.140479094116017,2.45779386184103,0.897404921473935,13.97877281,0.849565438227728
"YOR330C",0.21638541505672,4.3763867,2.950526278,11.60744801,2.02789773621922
"YKR093W",0.479398564202711,7.676506433,4.181596496,16.71880543,1.87096714822933
"YMR315W",0.197410342283547,2.534318881,11.72713359,8.127135111,0.314158155350015
"YLR194C",0.719355837674811,0.607063695555553,3.038822274,9.20057783050949,2.0575434106011
"YHR001W-A",0.00788473873399198,0.347814780427143,0.690949456067756,9.71244244728579,0.532913077156991
"YER119C",0.375489964615554,4.0920445,5.153869395,9.963717028,7.946882955
"YDR405W",0.514407708309591,3.006686171,0.230769233778119,9.552304196,0.663754228735343
"YDR046C",0.00157055421732366,2.32473729941156,0.440300020156428,11.19070442,2.40166913986889
"YGL115W",0.581604002509266,4.281239162,2.57220826,5.484629577,1.4555868683953
"YIL091C",0.157905208179727,2.40852617653827,12.46016658,6.197003758,7.62132949
"YIL158W",0.359028305858374,0.843804668169469,1.701985736,12.63103136,5.421525593
"YBL085W",0.645631878403947,3.122994681,0.404060291824862,2.501212593,0.482387086842209
"YHL026C",0.775823362637311,3.65131263702752,5.496658812,7.894378597,0.634091400075704
"YCR081C-A",0.563646841561422,3.42655171534717,0.987376974895597,5.008753988,1.57635620546284
"YGR257C",0.233703398611397,0.566603024024516,0.56190959806554,17.33438078,0.724850329570472
"YPL151C",0.0899805163498968,2.72626478392095,3.00723059,9.31156584056814,2.10090539808782
"YDR452W",0.0856120649259537,2.92592432100094,3.8352877680685,8.92877005642559,1.432206812
"YFL052W",0.305218369467184,6.308190007,0.678039349615574,6.527106778,0.699408919317648
"YDR210W-A",0.667426514672115,9.323384509,0.122161053819582,8.639909904,0.984560474520549
"YDR210W-B",0.000238896580412984,9.323384509,5.39828494945461,8.639909904,0.207280571339652
"YPL022W",0.208569956943393,4.724101654,7.782776303,6.590424975,0.080347113776952
"YKL100C",0.933034127345309,4.083908331,9.909275295,8.937761377,0.103232003981248
"YKL196C",0.925644748611376,1.875368307,5.828042975,6.723902531,6.221221213
"YJL089W",0.734094301005825,3.32318724247141,3.408573771,8.16712063181471,1.599631888
"YHR012W",0.333071983419359,0.72443926660344,4.69919447431431,2.597933258,0.247012322535738
"YLR400W",0.515063329832628,0.590809931047261,3.3680674961035,9.993206573,2.19341742145544
"YJL177W",0.743974646320567,0.0136375937145203,1.27053859675862,14.54870632,8.323155726
"YDL010W",0.619159240042791,2.572998017,0.612852791557088,8.17510942109542,0.0648744406644255
"YOL086W-A",0.62624534452334,3.77665605305029,6.744518373,4.881812008,1.31411091794526
"YML117W",0.217157698236406,5.521992752,3.077609191,7.843483283,6.472125508
"YPL004C",0.216567310970277,9.114443249,5.457765088,13.46919763,0.923475645948201
"YOL123W",0.388945028651506,3.16194899404574,0.167456758674234,8.47625348187811,0.517203273950145
"YFL010C",0.942455691983923,4.644148677,0.0320713527034968,15.9537025,0.246501219458878
"YLR214W",0.962608013767749,0.144925018772483,0.470354282530025,13.36329273,2.38541150309489
"YDR516C",0.73985527921468,3.13799821838433,0.721340423217043,8.52217293097739,1.79249690018166
"YPL010W",0.73324590572156,2.293722764,0.92208732618019,7.823838577,1.83329583833624
"YOR260W",0.535761289997026,3.68387571222685,8.308814406,7.756867311,0.449732801644132
"YLR299C-A",0.00227296608500183,3.40128172588513,0.276464259950444,3.476311358,0.627925447188318
"YGR082W",0.608937452547252,0.744209858588874,1.98677317794871,12.72813709,6.60517656
"YNL277W",0.836801559431478,10.74447922,0.418084989767522,5.72262268201808,0.621438081376255
"YCL049C",0.751522562699392,2.813191037,8.459484694,11.93774149,0.162848884472623
"YMR002W",0.452731572557241,2.90201603187869,0.898805122822523,8.97460804851907,1.96925910985664
"YPL178W",0.535789993824437,2.190195878,0.810525811044499,15.55790917,0.354177181376144
"YKL085W",0.53737669531256,0.66352159017697,0.735506131313741,15.36713685,0.20067741908133
"YOR220W",0.00138084357604384,11.38885328,0.892241528257728,7.980338169,1.553217103
"YLR078C",0.355665953829885,1.74803211449405,7.08939357,14.44344038,6.326892739
"YLR255C",0.612133090151474,3.74365133074905,0.825155265396461,2.401272598,1.33883307062154
"YBR139W",0.828942130552605,4.75374591,0.269943575607613,2.853348959,0.659380341880023
"YER031C",0.356721999356523,1.86886827,0.90167265268974,5.70281468,7.369767356
"YJL166W",0.410635125823319,3.881159851,6.794060012,14.97144932,0.081488820258528
"YOL081W",0.573475898941979,3.59651639311223,1.406175236,5.726396837,0.465630587656051
"YDL198C",0.589678303571418,2.88448897,13.47464249,12.15434114,0.294173265341669
"YJL168C",0.719657292356715,3.36398848351027,4.46862408550261,8.08889475146919,1.62321912875232
"YNL098C",0.394973045215011,4.911975253,8.026638628,11.81357812,0.860536004882306
"YOR230W",0.919203929137439,3.24202331627273,3.014049683,11.70212212,0.730696130776778
"YGL062W",0.962570293573663,10.96244909,0.129620311548933,7.916300385,0.654758467338979
"YAL043C",0.233523525530472,0.532311444170773,1.927547467,8.180950511,6.898500566
"YML120C",0.724497599992901,3.71273722472985,4.97283160206494,7.42025878337922,0.280174630694091
"YBL022C",0.903634525137022,4.565207687,0.0147309619933367,4.831901131,0.414520051563159
"YBL041W",0.603474084753543,3.39678985486097,0.270615340443328,7.694593399,0.355751494178548
"snR48",0.631507298909128,1.6111362697537,0.118983029853553,15.11129466,5.957503197
"YKL195W",0.937385849654675,1.875368307,5.828042975,6.723902531,6.221221213
"YER001W",0.850482750684023,3.68612435976058,0.225377919152379,6.622777056,0.120211455738172
"YJL141C",0.579820899059996,3.23095240238266,4.2762856362111,8.3439572029768,1.7228696660019
"YOR259C",0.821403923910111,3.78537641481187,8.308814406,7.756867311,0.779310312820598
"YDR208W",0.113718609092757,5.488637896,0.96347083337605,5.216853098,0.59900308190845
"YDL078C",0.764507758663967,0.746832557488233,0.553951787063852,8.71338749965557,0.472019546665251
"YAL042W",0.623613457195461,0.0675545760896057,1.927547467,8.180950511,6.898500566
"YHR208W",0.148446606704965,0.161927364766598,8.071694228,11.0101501,7.794142625
"YHR136C",0.0802644665818661,2.73777169815413,0.678434586850926,8.092271226,2.09228615603181
"YER120W",0.464069551322609,4.0920445,5.153869395,9.963717028,7.946882955
"YNL091W",0.779368161456659,6.731891525,0.232601693365723,12.72058239,0.549427781254053
"YGL208W",0.73352795955725,4.091717551,3.447163503,4.347855004,1.30157255903484
"YPR191W",0.817230444401503,0.228029845282435,9.058543416,15.34237173,0.834955001017079
"YPL066W",0.170162481255829,2.70843918565113,0.0363760404288769,12.70446579,0.080665617948398
"YJL174W",0.94472032552585,3.57810659134779,4.77818781045325,7.67837837851004,1.46283418430703
"YBR101C",0.293623841367662,0.694855630630627,0.0755352647975087,10.40829569,0.887307931203395
"YOL027C",0.149072052445263,1.70113769951971,5.309758885,11.2769832298809,7.120820269
"YPL201C",0.719378591282293,4.39496373862843,4.107201143,0.387499019037932,0.0311282407492399
"YOL020W",0.324085952481255,3.04658365598382,0.523202191339806,10.25896636,0.11560760368593
"YGL112C",0.778809498529881,0.257754252990708,4.13607529997889,6.736286565,1.354263045
"YOL062C",0.394441001815721,1.881964965,6.119790124,10.62237121,7.424985913
"YHR024C",0.67859286791645,2.289899338,4.929428707,10.17172431,1.8949712298305
"YPL222C-A",0.775825042743236,1.9206164861492,0.192133119562641,10.8561891347967,6.916141808
"YGL111W",0.187869044020772,0.0830180277116597,0.689267723122612,6.736286565,2.24542496116232
"YEL015W",0.0290858189109713,0.574128219392151,9.566443765,4.155876724,0.985996939707547
"YOL061W",0.135713797062635,1.881964965,6.119790124,10.62237121,7.424985913
"YPR083W",0.680164178134874,0.64306506072171,1.883926517,10.09963932,0.183398582041264
"snR31",0.9348229537718,0.245611933525652,1.74232527176268,14.48686661,7.27089113
"YIR011C",0.550494084367529,4.789827816,13.38507127,4.481380855,6.841131935
"YLR079W",0.601766235427931,1.89041359174812,7.08939357,14.44344038,6.326892739
"YDR529C",0.19699448812753,2.960382148,0.873731137486175,14.31636045,0.575511828297749
"YGR181W",0.535236610565335,3.981359038,4.391702481,5.074825893,0.463152430253103
"YHR025W",0.179555739276111,2.289899338,4.929428707,10.17172431,2.1101309773523
"YBL010C",0.451886494411156,3.81023705088347,13.63065097,6.659982464,1.28895710668526
"YLR438C-A",0.317053351784125,0.895916576730087,1.756801441,9.041786162,8.259421553
"YLL029W",0.116174670401961,5.628993937,2.296453646,10.2534583,1.85548584014131
"YGR081C",0.186102156760171,1.45758325955305,0.136959295487031,12.72813709,6.60517656
"YDR095C",0.729730096645653,3.37357144240226,4.48247875889111,8.07052189376797,1.61604102342982
"YLR085C",0.41187207121402,6.932573667,5.281230145,5.795849228,1.16655651785638
"YNL034W",0.414049681741744,3.07324272040467,4.04827504380041,8.64632493487959,1.84100193812957
"YJR104C",0.480310129001737,3.13628088972106,4.13941320443866,8.52546546677057,1.79378326341844
"YHR116W",0.427494465606287,1.840563456,6.595136846,12.55733952,7.088333911
"YIL089W",0.136490360135213,3.91497384703025,5.26521753220895,0.0236097923479974,1.21050411921479
"YDR067C",0.824679406359792,4.289096673,2.764924653,8.52732752,0.0649821190163493
"YIR012W",0.592304242542014,4.789827816,13.38507127,4.481380855,6.841131935
"YPL186C",0.794396977638826,7.891226958,23.64856048,10.40595393,0.865874717012048
"YDL099W",0.769032425712794,2.045940217,0.217383254086599,6.96932565,0.843748922692612
"YJL042W",0.918056417256594,4.018434784,5.43132063335417,4.347834779,0.837972205597907
"YDL126C",0.862629777053371,3.81543370570556,6.507591042,7.078624913,0.677705734735355
"YGL035C",0.316975237801671,20.8358827,3.746287596,4.076901689,0.318925132509321
"YPL156C",0.259260575985536,4.007834664,0.483526649652049,8.37294083378605,0.587537873070687
"YER015W",0.74226645193994,0.879427016712725,0.149876730982214,0.0669150433968753,0.660955387866125
"YDL022W",0.74736111680977,18.48014697,0.348231920506805,13.76465581,6.425295821
"YMR060C",0.917904034024104,0.0920169746968895,2.437420094,9.254604932,0.927695472491905
"YML115C",0.793191209202632,4.20108273185065,10.40239982,3.767854935,0.996194558661202
"YLR245C",0.133329618256539,2.56923386977043,0.0143651182297617,9.61263220982846,2.21852923988515
"YGR084C",0.287749752169475,0.278214397607371,0.500912848161533,4.896764962,2.05513087757861
"YKR006C",0.194676143815741,0.935098415473476,2.197183873,4.870009166,6.379945481
"YOR132W",0.784109382657334,5.341436351,0.634602611651644,10.09587162,0.864205267746001
"YNL138W",0.128872161731124,3.654452686,0.538370970403776,10.57964857,0.41949221980758
"YDR032C",0.129089283524081,7.308145884,3.780085621,9.428310119,0.798000677023083
"YGR086C",0.0722531112842262,5.929964781,10.48539865,9.61307617254087,7.003144393
"YFL014W",0.0531294834800065,1.13531128264282,15.46098817,23.52638439,5.971215296
"YMR276W",0.531874436419457,2.027258805,0.648810333572328,5.033740847,2.136125246
"YHL021C",0.112308241659775,14.51033559,0.848177528008819,6.093563998,2.189244805
"YGR209C",0.74318771972321,6.782107206,2.132891055,10.93671429,1.51038224614157
"YDR272W",0.731315477285534,0.675966499838978,0.0211178881581873,10.21055747,0.379602130502462
"YOR257W",0.885117687052116,3.594077409,4.370927056,8.513332894,0.235884153516963
"YDR071C",0.517111055552959,2.852238252,0.213815410854295,11.41304768,0.352421997347847
"YCR003W",0.851930984994397,2.353088564,0.0410966209601611,9.31846404,0.0142998544033617
"YKR007W",0.442796268267557,0.733845317969099,2.197183873,4.870009166,6.379945481
"YMR143W",0.157880100421607,1.31091632457653,1.50037132289984,12.0251323010205,7.93482603
"YJL140W",0.442324638832361,2.96693916017506,0.561343426583335,11.4296806,0.308895470807329
"YLR170C",0.967733667232096,3.60000078299612,4.80984159064911,7.63640190003692,1.44643436298105
"YOR332W",0.484587929444388,4.3763867,2.950526278,11.60744801,8.025392658
"YDR086C",0.252458439441398,2.70208705966063,0.666506273206323,9.35792040520536,2.161333277
"YDR502C",0.259689980186522,9.630623707,3.18553092,12.7812776,0.879687005886808
"YDR487C",0.542015940882266,1.294518833,4.178514912,7.114855649,0.120830129133537
"YJL188C",0.649875837611035,3.29760053502357,4.37264294297836,8.21617655914163,1.67294695204299
"YOL110W",0.336419132305309,3.42616996612557,2.413732632,5.635487789,0.909367497079074
"YDL040C",0.0609497462864965,0.0596380040515214,4.7409431,8.683613106,2.31036469077869
"YER130C",0.451310850214213,3.785313157,9.301750437,4.297220203,6.713466669
"YHL020C",0.838755033444613,3.214883286,3.697347467,9.605540273,0.163621999323368
"snR5",0.574637334328145,0.411132088629529,0.646387275541201,14.48686661,7.27089113
"YPL188W",0.353350377408788,0.746123761404306,2.103493663,16.50432989,0.21891102544032
"YBR071W",0.547426078235731,2.190376868,3.94282125641809,8.78616853676769,1.89563753806479
"YGR008C",0.892718593822792,3.760488634,4.90857362,8.370229534,1.51009229475504
"YEL024W",0.489990570582449,2.033101519,4.68167914,8.25627730669277,0.38815649994649
"YGL037C",0.171632113168016,13.66661588,0.2292283361312,5.52798367437157,0.348971738945693
"YGR161W-A",0.543030994012952,3.53599003247651,4.71729730951445,7.75912604232966,0.425470908405259
"YGR161W-B",0.961467695888132,3.81278230653896,5.1174729334339,7.22844808352079,0.599435423733667
"YDR120C",0.313683822052553,4.624108244,4.18179436578206,8.40289891,2.345464593
"YDR527W",0.820514548104256,3.45994100160381,4.60734854565883,7.90493048939964,1.55134599555849
"YKR067W",0.307054400444031,2.354135483,8.879667336,12.4691587,0.0668555099982768
"YCL009C",0.185453581158072,3.09101803532502,2.505467566,9.651230391,0.219418825116009
"YBL015W",0.0483467767480761,0.15068568685092,2.091964795,9.357998294,0.928366118809208
"YOR285W",0.24567414727062,3.13235756876601,0.578333332436159,8.53298742511725,0.306147965369746
"YDR135C",0.351106922142208,2.76273675645179,0.103232486872002,9.24164021854,2.07358610525805
"YBL029C-A",0.159022381762043,3.12867218450753,0.617348810192198,8.54005320107628,0.0713422375265509
"YPL118W",0.304097996791825,0.134805150795728,11.39859818,4.074194233,0.69021655106917
"YNR066C",0.0175483247730881,2.67425440510124,0.885100322309881,11.85130376,0.415340170031413
"YKL068W-A",0.996552679222077,9.347846662,0.628951622638851,17.02808223,1.59864755608467
"YPL237W",0.804393312660977,0.325875232229009,0.00744684180244803,8.247185594,2.08263454618356
"YLR192C",0.086580601753667,0.0272330322768539,3.49597302,15.03054424,1.661077303
"YIL047C",0.869933269685134,1.42231945851806,0.552168802591041,13.01544582,8.783629577
"YLR406C",0.554585863370448,0.382250582333654,12.23346408,11.2026743178643,8.677328366
"YLR208W",0.421378421830013,2.153746848,9.88743718,5.672289317,8.055477448
"YLR259C",0.0676368190906942,2.72728039593519,0.55698461458087,10.85526677,0.711079000728205
"YNL153C",0.56143795652315,2.886340312,0.137306819437072,11.0703728978642,7.569522443
"YCR005C",0.0707218942698091,6.29318321,0.740299558732659,17.14165681,2.34387324191907
"YPL163C",0.211391938850284,3.619836865,0.450660178437829,8.41042788194258,0.233693555928767
"YPL225W",0.54962041345425,0.82005951134488,2.173844228,6.161194062,0.0465895149391145
"YBR189W",0.481981448363513,0.829975346336141,7.055241667,14.71949018,9.225951131
"YHR183W",0.159469854552299,0.180238776374608,0.503724617185071,11.69392735,7.856234088
"YDR276C",0.149578995071352,3.548567097,3.7317344334647,9.944754006,2.0050016064094
"YML054C",0.499272880377248,10.24188529,16.66411131,4.82732764037767,0.551166431047022
"YMR049C",0.940564878052101,3.15132117269485,0.429136264603585,9.480964372,1.78251735520753
"YDL127W",0.334231326589361,3.74707486326393,0.221431734738871,2.917870806,0.0977785016875714
"YFL030W",0.188434329582378,0.856104152742773,21.72328123,5.249517099,0.241142817307264
"YDR155C",0.269716178299859,6.087589438,3.597784317,14.92050542,0.833556990372017
"YJL171C",0.530744078103453,3.610482482,14.91933751,2.653357782,0.365024141967297
"YHL035C",0.021450228523463,4.305651389,9.186275651,7.932584528,0.417378675425425
"YFL018C",0.7987603074871,3.22419512593821,0.262320513837039,10.96127255,0.20998335396871
"YMR226C",0.11033510020934,0.962219470646232,0.592506501358002,2.381728595,0.932534939143807
"YDR145W",0.53979828581214,0.199085218133405,3.36466744976909,9.55286561587771,2.19517898522569
"YDR244W",0.571233897469938,0.13772464194335,0.739559401990846,2.598233499,0.317019320325926
"YBL006C",0.618951546959579,5.67396318,1.885623892,4.193228907,6.623881782
"YDR297W",0.714853693498299,3.454501107,0.971510529750958,10.92577322,1.93161562154774
"YDR204W",0.123300578678027,3.16654775,0.511358649935573,5.036936848,0.196647186996415
"YHR033W",0.311049618758261,3.649566224,0.571920118993148,12.13650086,0.738494092365727
"YHR039C-A",0.945739162620157,0.0368830231018364,6.095557898,12.12745281,0.984773606527597
"YML073C",0.500025092391297,0.610479777446017,8.561601855,18.70975242,9.041778135
"YGR204W",0.135230499086902,6.874743335,33.09019099,7.06445269,0.882671663770452
"YHR032C-A",0.869257820537314,3.649566224,4.40108266654727,12.13650086,0.547206182964146
"YPL249C-A",0.205049612093717,0.679472859716043,7.484821897,22.34084744,8.5192181
"YBR012W-A",0.92504589096643,3.55938893415942,4.75112654160448,7.71426466957093,1.47685462582234
"YBR012W-B",0.886753598228097,3.50793546889618,0.684811464278027,7.81291344873945,0.663062830455601
"YCR082W",0.136295825242996,3.09800172911184,0.214403248857707,5.008753988,1.82245622858579
"YJR148W",0.785349442157894,3.46624282639327,0.983142615994439,7.89284836200874,0.602901105768979
"YLR246W",0.453303414164111,2.84699333833573,0.0441159785259515,9.08009990444767,2.01047380083371
"YPR082C",0.135742419399321,0.294164364458993,1.883926517,10.09963932,0.729777744971216
"YPL028W",0.885221036849543,2.377266137,0.377113042399287,10.85676041,5.961273672
"YBL101C",0.336713540134951,8.953298723,9.356331995,2.884850038,0.270195707213134
"YBL064C",0.319274115143344,14.86177494,1.735251066,6.837275872,0.846502280328423
"YGL073W",0.403782814741135,2.306471752,2.686683267,3.08194101,0.367864348692819
"YML042W",0.479077307041734,3.69133902804114,9.145960897,7.4612843191512,0.576873023528606
"YPL111W",0.367901820223778,1.87447939818545,0.605222111102194,7.443822814,7.72012679
"YDR365W-A",0.465690567623824,3.51653722606577,4.6891731901951,7.79642179284916,0.269894934725016
"YDR365W-B",0.0498921528924257,2.91086300918837,0.804732916178182,8.95764624611242,0.70599238621071
"YGL121C",0.187356711598113,3.00775253542393,0.479324710322544,8.77188551205001,0.635056824889034
"YLR139C",0.982659413712099,3.60907257939912,0.274949517799541,5.585031578,1.43963914338562
"YCL028W",0.328274069586769,2.80416048,41.38793286,3.827694764,0.0454272609204054
"YDL110C",0.170996390515938,8.641658723,15.00425324,6.601476915,0.900593868689612
"YBR085C-A",0.488254894502461,3.4120316955407,2.864470119,8.070725514,0.33035589940846
"YDL082W",0.0186874116770923,1.70036571087935,2.06342226670478,11.2784633194436,6.002602223
"YGL097W",0.339485083706677,0.564970181323588,0.490293175913393,9.838696016,0.158811424626037
"YBL033C",0.0296633755788207,6.470800076,0.30609465832822,5.620460051,0.800777845783159
"YBL087C",0.867228663060814,0.888727736659348,5.901598395,17.00997817,8.252941841
"YDR129C",0.731707599712536,2.409443401,0.534355648094788,6.828490854,0.586856118170545
"YML010W",0.315260796807706,0.0327419599052519,18.17732034,6.758520424,1.6295722956878
"YNL046W",0.386454011779279,3.13359311127542,3.837991346,7.846491899,1.79579654104844
"YLR094C",0.332445990527049,0.21334158629179,8.236096346,9.741510613,0.242398706497625
"YNL208W",0.0897779711522162,3.244441638,0.736330026993528,4.721668587,0.372390815289691
"YLR344W",0.757055602502078,0.892505164025351,7.216501686,15.11804309,8.136379937
"YDR429C",0.6029684972018,0.390871925745159,8.348045391,8.68716185,7.417163644
"YKR087C",0.145399972563609,2.078150772,0.766521428944543,4.341010189,0.633871758589521
"YER063W",0.0325174834579229,4.468379533,3.338146534,8.069572,0.418609717395157
"YML081C-A",0.483768141595647,2.139549138,1.738377138,12.94595991,0.210691489977762
"YBL058W",0.444569527870044,2.051263959,7.630803546,8.459072507,0.311879812041298
"YKL017C",0.060385589953512,3.78383712218248,5.07562509917425,0.647299353033304,1.308731945632
"YNL216W",0.327506022062153,2.030589314,0.619450840167701,4.599342164,0.644629267510027
"YNL096C",0.878429047297686,0.0145129796583205,10.01471607,12.64305257,7.973118563
"YPL105C",0.930604886263609,2.951688499,0.93175241840072,8.406447175,0.525648376671597
"YML052W",0.392178456997499,3.464727852,3.141486768,10.9569490908688,7.89345441
"YIR017W-A",0.158846774837002,2.83045045562606,3.69725532560309,9.11181662507838,2.02286522980322
"YNL306W",0.319947601063177,3.756073868,3.191263781,10.5959543399356,6.974320079
"YBL100W-C",0.30696562025696,8.953298723,9.356331995,2.884850038,0.317668165080249
"YBR011C",0.107811254449189,2.87287465859906,4.786194017,8.920729215,1.99108742499409
"YOR362C",0.979334303410724,4.317599265,5.87591422,6.636162804,0.00693797692656517
"YIL064W",0.496903428109363,3.883143942,17.28824734,8.630738433,0.299781690817326
"YGR214W",0.0930746719241142,0.206139808753505,9.373007055,16.28849269,8.688106798
"YJR105W",0.211773658171296,2.88080347874896,3.77005378976793,9.01527766053817,1.98514835056409
"YNR067C",0.930500746238977,2.526639392,10.35508562,18.547582,6.267600156
"YPR036W-A",0.296846406767145,2.58564481,0.474245432764292,13.95915302,7.663868792
"YJR021C",0.653218248859048,7.390295919,5.661044342,7.600729305,0.35105373384431
"YBL071W-A",0.901070477906615,3.53657945715778,4.7181494770483,7.75799597217946,1.4939400406837
