"","TBP","TFIIA","TFIIB","TFIIE","TFIIF"
"YPL219W",2.9127527350411,3.124382815,7.96465491268707,5.621773186,2.561222154
"YIL044C",2.9127527350411,2.234157425,31.08021921,3.073058718,5.99105896115469
"YOR124C",2.9127527350411,5.43671907,7.047153283,3.239088058,5.99105896115469
"YER112W",2.9127527350411,2.373522507,7.96465491268707,5.328210355,5.99105896115469
"YFR010W",2.9127527350411,2.890714012,1.806461231,11.40452042,5.99105896115469
"YNL075W",2.9127527350411,1.90001219,5.057317362,8.019940704,5.99105896115469
"YGL072C",2.9127527350411,1.794252922,7.96465491268707,8.77343409700929,8.06485579
"YHL021C",2.9127527350411,14.51033559,7.96465491268707,6.093563998,2.189244805
"YDL021W",2.9127527350411,12.4361093,7.96465491268707,8.77343409700929,5.99105896115469
"YIL010W",2.9127527350411,7.469690263,7.96465491268707,1.703813494,5.99105896115469
"YMR295C",2.9127527350411,5.589196641,2.923689554,5.143335671,5.99105896115469
"YDR245W",2.9127527350411,3.665485033,7.96465491268707,13.60540819,5.99105896115469
"YDR032C",2.9127527350411,7.308145884,3.780085621,9.428310119,5.99105896115469
"YJR083C",2.9127527350411,2.008935097,10.24207897,3.224505679,2.101532024
"YOR035C",2.9127527350411,5.403249986,7.96465491268707,1.469463557,5.99105896115469
"YIR023W",2.9127527350411,3.922739366,4.486938377,1.851069416,5.99105896115469
"YGR181W",2.9127527350411,3.981359038,4.391702481,5.074825893,5.99105896115469
"YDR017C",2.9127527350411,2.818028142,7.96465491268707,8.77343409700929,5.99105896115469
"YJR021C",2.9127527350411,7.390295919,5.661044342,7.600729305,5.99105896115469
"YDR092W",2.9127527350411,4.325796653,7.96465491268707,5.232590588,2.346233462
"YOR085W",2.9127527350411,2.127063287,17.77220382,6.996546308,5.99105896115469
"YHL010C",2.9127527350411,7.773869506,7.96465491268707,3.402133174,5.99105896115469
"YDR461W",2.9127527350411,9.416058066,7.96465491268707,8.77343409700929,5.99105896115469
"YCR052W",2.9127527350411,4.923532867,7.116897843,8.190822781,5.99105896115469
"YDR529C",2.9127527350411,2.960382148,7.96465491268707,14.31636045,5.99105896115469
"YJR033C",2.9127527350411,8.830239397,7.96465491268707,1.182849391,5.99105896115469
"YPR029C",2.9127527350411,4.528488688,7.821245921,8.613124278,5.99105896115469
"YER173W",2.9127527350411,2.642055866,7.96465491268707,7.986822866,5.99105896115469
"YBR026C",2.9127527350411,7.140094047,4.078912904,7.989423941,5.99105896115469
"YCL033C",2.9127527350411,1.962955441,3.858233036,3.009885863,5.99105896115469
"YJL057C",2.9127527350411,16.65122175,25.92174361,7.51098779,5.99105896115469
"YHR110W",2.9127527350411,13.27320759,7.96465491268707,3.7970482,5.99105896115469
"YGL127C",2.9127527350411,7.771804897,7.187214461,14.89917422,5.99105896115469
"YJL151C",2.9127527350411,3.731545327,7.96465491268707,9.785306865,5.99105896115469
"YJL183W",2.9127527350411,7.397128609,7.96465491268707,3.121557084,6.899880632
"YNL223W",2.9127527350411,7.936821507,4.201394323,2.463307486,5.99105896115469
"YPL240C",2.9127527350411,1.905760816,7.76162175,8.77343409700929,5.99105896115469
"YPL084W",2.9127527350411,2.667105115,1.916442919,8.234280779,5.99105896115469
"YPR133W-A",2.9127527350411,2.000090271,7.96465491268707,13.19293759,5.99105896115469
"YHR027C",2.9127527350411,2.271956489,7.96465491268707,7.642331233,5.99105896115469
"YLR120W-A",2.9127527350411,3.157180856,7.96465491268707,12.29851191,5.99105896115469
"YKR087C",2.9127527350411,2.078150772,7.96465491268707,4.341010189,5.99105896115469
"YNL008C",2.9127527350411,1.891659031,7.96465491268707,4.108249553,5.99105896115469
"YBR016W",2.9127527350411,4.215200663,3.702430147,9.678805846,6.85750022
"YGL227W",2.9127527350411,3.904335276,7.96465491268707,4.152952183,5.99105896115469
"YJL132W",2.9127527350411,12.93101873,7.96465491268707,3.684902437,5.99105896115469
"YKL195W",2.9127527350411,1.875368307,5.828042975,6.723902531,6.221221213
"YBR058C-A",2.9127527350411,4.028177397,7.96465491268707,8.436988771,5.99105896115469
"YDR071C",2.9127527350411,2.852238252,7.96465491268707,11.41304768,5.99105896115469
"YLR026C",2.9127527350411,1.679813894,7.96465491268707,8.100826113,5.99105896115469
"YOR089C",2.9127527350411,3.391048976,7.252476205,7.236800499,5.99105896115469
"YKL058W",2.9127527350411,5.219267784,13.35426869,8.101394483,5.99105896115469
"YER031C",2.9127527350411,1.86886827,7.96465491268707,5.70281468,7.369767356
"YOL148C",2.9127527350411,6.617914772,4.164826004,9.351533488,5.99105896115469
"YBR282W",2.9127527350411,14.83068792,3.261222847,13.4043721,5.99105896115469
"YFR034W-A",2.9127527350411,5.938066325,3.22925863,4.956442308,5.99105896115469
"YJL066C",2.9127527350411,5.800743936,7.96465491268707,3.720405227,5.99105896115469
"YKR046C",2.9127527350411,10.20599811,6.541683022,9.433663284,5.99105896115469
"YAL058W",2.9127527350411,4.175899125,7.96465491268707,1.871441367,5.99105896115469
"YML048W",2.9127527350411,8.082273717,9.421739016,7.827978567,5.99105896115469
"YDL101C",2.9127527350411,2.44906838,7.96465491268707,5.826664183,5.99105896115469
"YBR109W-A",2.9127527350411,2.095646501,7.96465491268707,10.43548063,5.99105896115469
"YER154W",2.9127527350411,2.173962679,26.34752813,5.455706543,5.99105896115469
"YML077W",2.9127527350411,1.43517434,7.96465491268707,11.56129406,2.689374507
"YMR208W",2.9127527350411,3.497252651,5.999304275,3.599836367,5.99105896115469
"YBR273C",2.9127527350411,4.714927709,7.96465491268707,2.263317911,5.99105896115469
"YGL152C",2.9127527350411,6.583053411,11.89995291,3.876793774,5.99105896115469
"YDR204W",2.9127527350411,3.16654775,7.96465491268707,5.036936848,5.99105896115469
"YIR004W",2.9127527350411,9.497587702,7.96465491268707,11.35928437,5.99105896115469
"YEL051W",2.9127527350411,1.923422416,7.96465491268707,8.660820857,5.99105896115469
"YCL045C",2.9127527350411,11.22029516,5.964248122,8.77343409700929,5.99105896115469
"YDL106C",2.9127527350411,4.051192524,3.660085626,5.993403003,5.99105896115469
"YLR309C",2.9127527350411,4.283061274,7.96465491268707,11.49463092,5.99105896115469
"YJL067W",2.9127527350411,4.840104374,1.80808878,8.77343409700929,5.99105896115469
"YDR463W",2.9127527350411,4.076380169,7.96465491268707,9.724066264,7.476183211
"YIL027C",2.9127527350411,2.760993916,7.96465491268707,6.840424423,5.99105896115469
"YKL100C",2.9127527350411,4.083908331,9.909275295,8.937761377,5.99105896115469
"YBR222C",2.9127527350411,6.315841572,7.96465491268707,2.71678536,5.99105896115469
"YER182W",2.9127527350411,5.524857642,10.0057865,10.51116106,5.99105896115469
"YJR142W",2.9127527350411,4.577996367,3.160769618,4.649679978,5.99105896115469
"YER066C-A",2.9127527350411,4.968145356,7.96465491268707,8.77343409700929,5.99105896115469
"YLL023C",2.9127527350411,4.712077661,3.453798591,7.175996557,5.99105896115469
"YGR002C",2.9127527350411,18.74377818,7.96465491268707,5.767419951,5.99105896115469
"YNR033W",2.9127527350411,3.012898809,7.637089403,4.491472708,5.99105896115469
"YNL149C",2.9127527350411,3.88487756,11.85508694,7.239209188,5.99105896115469
"YDR100W",2.9127527350411,9.503138036,44.96439403,5.476209585,5.99105896115469
"YHL025W",2.9127527350411,3.59489114,13.82353236,4.788422139,5.99105896115469
"YOL008W",2.9127527350411,5.128842788,5.031977819,4.965300957,5.99105896115469
"YLR361C-A",2.9127527350411,2.903475543,7.96465491268707,4.751095003,5.99105896115469
"YER005W",2.9127527350411,2.27338296,7.96465491268707,2.914973608,5.99105896115469
"YJR065C",2.9127527350411,12.16712977,4.468355342,5.840423928,6.984210774
"YML004C",2.9127527350411,3.538075485,3.392545385,8.675041493,5.99105896115469
"YER092W",2.9127527350411,5.48395,1.586971325,8.77343409700929,5.99105896115469
"YBR041W",2.9127527350411,8.272255964,7.96465491268707,2.25461984,5.99105896115469
"YMR087W",2.9127527350411,18.79082143,3.262561683,1.718095398,5.99105896115469
"YNR047W",2.9127527350411,17.76994051,16.92350031,5.177055262,6.963504589
"YPR101W",2.9127527350411,1.599469511,3.601911776,3.512793596,5.99105896115469
"YLL050C",2.9127527350411,3.233284245,4.53966781,10.40387533,5.99105896115469
"YLR147C",2.9127527350411,5.112748189,7.96465491268707,8.62944024,5.99105896115469
"YOR376W",2.9127527350411,2.23132971,7.96465491268707,16.1432303,5.99105896115469
"YGR253C",2.9127527350411,3.748332457,7.96465491268707,14.78397442,5.99105896115469
"YNL044W",2.9127527350411,3.19718276,7.96465491268707,5.254523534,5.99105896115469
"YHR145C",2.9127527350411,3.376142881,7.96465491268707,7.368061678,5.99105896115469
"YML007C-A",2.9127527350411,3.032538931,7.96465491268707,11.44757437,5.99105896115469
"YCR091W",2.9127527350411,17.49547689,7.659121161,4.758789407,5.99105896115469
"YIR034C",2.9127527350411,2.13573694,6.068648387,1.807238325,5.99105896115469
"YLR093C",2.9127527350411,10.30953633,7.96465491268707,7.895197159,5.99105896115469
"YJL161W",2.9127527350411,3.714733239,7.96465491268707,8.77343409700929,5.99105896115469
"YLL018C",2.9127527350411,2.45165706,2.972118337,16.42002669,1.970067232
"YIL124W",2.9127527350411,4.585856898,7.96465491268707,6.568702824,5.99105896115469
"YJR064W",2.9127527350411,2.54766142,7.96465491268707,8.798756417,5.99105896115469
"YBR139W",2.9127527350411,4.75374591,7.96465491268707,2.853348959,5.99105896115469
"YDR120C",2.9127527350411,4.624108244,7.96465491268707,8.40289891,2.345464593
"YDR276C",2.9127527350411,3.548567097,7.96465491268707,9.944754006,5.99105896115469
"YLR279W",2.9127527350411,1.881575962,7.301158667,12.40726978,5.99105896115469
"YOR080W",2.9127527350411,3.949175343,7.539320613,5.040379577,5.99105896115469
"YHL037C",2.9127527350411,5.796110619,3.094079217,6.01614077,5.99105896115469
"YJL070C",2.9127527350411,18.51970054,7.96465491268707,8.711193799,5.99105896115469
"YKL145W",2.9127527350411,5.902497991,7.96465491268707,8.510253005,5.99105896115469
"YLR104W",2.9127527350411,9.969358371,7.96465491268707,8.77343409700929,5.99105896115469
"YOR031W",2.9127527350411,4.900336526,14.84393498,8.77343409700929,5.99105896115469
"YOR057W",2.9127527350411,4.349185628,52.8362993,8.77343409700929,5.99105896115469
"YCR042C",2.9127527350411,1.747463178,6.167620551,2.54212133,5.99105896115469
"YHR032C-A",2.9127527350411,3.649566224,7.96465491268707,12.13650086,5.99105896115469
"YLR201C",2.9127527350411,19.05916726,10.87556102,10.604462,5.99105896115469
"YML129C",2.9127527350411,2.48593724,3.483493566,9.490392992,5.99105896115469
"YBR162W-A",2.9127527350411,2.114401812,7.96465491268707,12.37779053,5.99105896115469
"YHR011W",2.9127527350411,2.634346226,7.117799156,5.830037792,5.99105896115469
"YGR167W",2.9127527350411,2.469572575,7.96465491268707,10.41812045,5.042886941
"YJL062W",2.9127527350411,2.548109001,2.648597671,9.019563929,5.99105896115469
"YDL086W",2.9127527350411,4.470431307,7.96465491268707,11.8412536,5.99105896115469
"YGR252W",2.9127527350411,4.985446273,7.96465491268707,6.840881781,5.99105896115469
"YJR147W",2.9127527350411,2.213792519,7.96465491268707,9.154224281,5.99105896115469
"YAL048C",2.9127527350411,2.507665233,7.96465491268707,14.34022732,5.99105896115469
"YBR036C",2.9127527350411,2.139946708,2.441290255,14.50602786,6.703391192
"YOR367W",2.9127527350411,2.29984427,7.96465491268707,1.97319768,5.99105896115469
"YCR094W",2.9127527350411,6.77933153,7.96465491268707,6.971590007,5.99105896115469
"YCL024W",2.9127527350411,19.50381171,7.96465491268707,1.926465444,5.99105896115469
"YPR036W",2.9127527350411,11.25600761,7.41905243,8.173388427,5.99105896115469
"YHL029C",2.9127527350411,2.810404678,8.511351532,14.93775986,5.99105896115469
"YIL111W",2.9127527350411,13.18782497,7.96465491268707,8.77343409700929,5.99105896115469
"YOL049W",2.9127527350411,6.170367303,5.605482141,8.656133483,5.99105896115469
"YML124C",2.9127527350411,2.113216077,7.96465491268707,5.189388212,5.99105896115469
"YOL023W",2.9127527350411,14.98411276,7.96465491268707,11.59105969,5.99105896115469
"YPR036W-A",2.9127527350411,2.58564481,7.96465491268707,13.95915302,7.663868792
"YER105C",2.9127527350411,7.777854903,11.71168051,9.267949284,5.99105896115469
"YFL025C",2.9127527350411,3.613004494,1.361086022,6.769580168,5.99105896115469
"YFR044C",2.9127527350411,13.8228461,9.029695893,8.77343409700929,3.25884761
"YIL009W",2.9127527350411,5.765883185,4.234708755,2.898149011,5.99105896115469
"YBR256C",2.9127527350411,2.325768018,12.04162215,7.894597121,5.99105896115469
"YML049C",2.9127527350411,8.082273717,9.421739016,7.827978567,5.99105896115469
"YGR112W",2.9127527350411,3.829812348,8.127450938,9.758489809,5.99105896115469
"YHL035C",2.9127527350411,4.305651389,9.186275651,7.932584528,5.99105896115469
"YOR076C",2.9127527350411,17.5772503,7.96465491268707,4.142698105,5.99105896115469
"YCL044C",2.9127527350411,5.893430369,5.467549197,15.28533624,5.99105896115469
"YAR042W",2.9127527350411,11.95710164,7.96465491268707,3.290137953,5.99105896115469
"YMR178W",2.9127527350411,17.06784807,71.23164973,12.85601317,5.99105896115469
"YMR204C",2.9127527350411,2.477459373,1.640043713,4.264187779,5.99105896115469
"YNL258C",2.9127527350411,1.78744972,2.09039411,12.96452918,5.99105896115469
"YDR003W",2.9127527350411,1.628593732,7.96465491268707,8.965806419,5.99105896115469
"YDR010C",2.9127527350411,1.706726236,7.96465491268707,6.08518547,5.99105896115469
"YIL087C",2.9127527350411,3.019726623,7.96465491268707,6.270755676,5.99105896115469
"YLR121C",2.9127527350411,9.25330063,7.96465491268707,10.72872741,5.99105896115469
"YDL027C",2.9127527350411,7.672212856,7.96465491268707,8.612181805,5.99105896115469
"YIL144W",2.9127527350411,1.433930798,7.689828463,7.668281607,5.99105896115469
"YIL064W",2.9127527350411,3.883143942,17.28824734,8.630738433,5.99105896115469
"YOR045W",2.9127527350411,1.781685451,2.88585516,11.24260929,5.99105896115469
"YDR016C",2.9127527350411,3.853499322,15.47540384,3.078617345,5.99105896115469
"YDR519W",2.9127527350411,7.844674568,12.75176437,15.92306664,5.99105896115469
"YFR014C",2.9127527350411,9.79946801,1.942092485,3.87337701,5.99105896115469
"YLR398C",2.9127527350411,7.233798287,4.230277417,7.914753129,5.99105896115469
"YML125C",2.9127527350411,6.732995925,7.96465491268707,6.172308208,5.99105896115469
"YBR072C-A",2.9127527350411,16.30361382,7.96465491268707,8.77343409700929,5.99105896115469
"YHL031C",2.9127527350411,4.812685357,7.96465491268707,2.036358546,5.99105896115469
"YNL284C",2.9127527350411,3.934944062,7.96465491268707,7.48867638,5.99105896115469
"snR35",2.9127527350411,3.303014627,7.96465491268707,28.58211466,2.310733629
"YML078W",2.9127527350411,1.986997592,9.211342998,8.77343409700929,5.99105896115469
"YNL188W",2.9127527350411,1.867368061,7.96465491268707,13.3993215,5.99105896115469
"YOL129W",2.9127527350411,3.855796761,1.527895083,7.635568229,5.99105896115469
"YOR215C",2.9127527350411,13.62459345,2.930542116,2.006024084,6.543784285
"YBR296C-A",2.9127527350411,5.259529807,7.96465491268707,8.77343409700929,5.99105896115469
"YER026C",2.9127527350411,2.48316561,7.96465491268707,6.707242934,5.99105896115469
"YDR410C",2.9127527350411,2.50526985,7.96465491268707,1.123189816,5.99105896115469
"YGR284C",2.9127527350411,2.817117148,3.236806883,10.19340538,5.99105896115469
"YBR073W",2.9127527350411,16.30361382,7.96465491268707,8.77343409700929,5.99105896115469
"YOR289W",2.9127527350411,5.406621363,2.946017954,12.93156652,5.99105896115469
"YDR246W",2.9127527350411,5.755921956,5.688543649,8.77343409700929,5.99105896115469
"YOR317W",2.9127527350411,5.645204594,7.128623429,13.44004986,1.856236188
"YMR122C",2.9127527350411,1.876525711,3.147597254,8.77343409700929,7.325231769
"YER063W",2.9127527350411,4.468379533,3.338146534,8.069572,5.99105896115469
"YAR007C",2.9127527350411,3.963706909,7.96465491268707,6.695932399,5.99105896115469
"YBL064C",2.9127527350411,14.86177494,1.735251066,6.837275872,5.99105896115469
"YDR141C",2.9127527350411,7.450043366,7.96465491268707,5.161636366,5.99105896115469
"YJL207C",2.9127527350411,3.489858088,11.61778772,11.06179919,5.99105896115469
"YHR006W",2.9127527350411,1.52945252,7.96465491268707,9.628975804,5.99105896115469
"YNL123W",2.9127527350411,14.24086297,7.96465491268707,11.69425809,5.99105896115469
"YDL110C",2.9127527350411,8.641658723,15.00425324,6.601476915,5.99105896115469
"YBR278W",2.9127527350411,4.794226075,15.28893661,4.464311245,5.99105896115469
"YMR109W",2.9127527350411,3.090313095,7.96465491268707,10.30349523,5.99105896115469
"YGL026C",2.9127527350411,3.291462949,7.96465491268707,5.883615911,8.278819935
"YNR046W",2.9127527350411,3.509031779,3.02372421,12.05727036,7.096194464
"YKR035W-A",2.9127527350411,5.116660456,2.497331875,6.063695219,5.99105896115469
"YNL217W",2.9127527350411,4.905738721,7.96465491268707,9.388983166,1.936013809
"YCR046C",2.9127527350411,3.081949767,3.557148333,5.305034351,5.99105896115469
"YCR051W",2.9127527350411,2.427530742,7.96465491268707,4.441454303,5.99105896115469
"YDR294C",2.9127527350411,6.301390504,6.002844878,5.797024422,5.99105896115469
"YBL024W",2.9127527350411,1.847300167,7.96465491268707,16.39190928,7.190902348
"YDR456W",2.9127527350411,7.721769808,12.43393225,8.77343409700929,5.99105896115469
"YJL166W",2.9127527350411,3.881159851,6.794060012,14.97144932,5.99105896115469
"YOR390W",2.9127527350411,2.04862224,4.758048119,7.034197059,3.230679084
"YKR049C",2.9127527350411,3.831985238,7.96465491268707,8.77343409700929,5.99105896115469
"YJR128W",2.9127527350411,4.640281472,7.96465491268707,8.77343409700929,5.99105896115469
"YNL177C",2.9127527350411,1.718220786,7.96465491268707,7.93482728,5.99105896115469
"YDR511W",2.9127527350411,8.501351107,7.96465491268707,3.109598056,7.454580032
"YBL058W",2.9127527350411,2.051263959,7.630803546,8.459072507,5.99105896115469
"YER034W",2.9127527350411,10.28980147,7.96465491268707,4.568809094,5.99105896115469
"YJR006W",2.9127527350411,2.40126912,7.96465491268707,14.56761571,5.99105896115469
"YFL044C",2.9127527350411,20.89559495,6.772181483,2.313804336,5.99105896115469
"YKL179C",2.9127527350411,3.225016219,7.96465491268707,16.55714853,5.99105896115469
"YCR060W",2.9127527350411,1.31644945,7.96465491268707,11.22967678,5.99105896115469
"YOL059W",2.9127527350411,2.206056394,1.100640427,11.2965489,5.99105896115469
"YJL053W",2.9127527350411,34.65607847,7.96465491268707,14.14870394,5.99105896115469
"YGL137W",2.9127527350411,4.11079316,2.706638429,7.066671383,2.184488889
"YNL070W",2.9127527350411,5.950249356,7.96465491268707,14.43529551,5.99105896115469
"YOR374W",2.9127527350411,14.7961531,3.643888028,12.01432529,5.99105896115469
"YIL026C",2.9127527350411,2.94995735,7.96465491268707,8.77343409700929,5.99105896115469
"YER080W",2.9127527350411,3.091111568,7.96465491268707,1.836628241,5.99105896115469
"YBR255C-A",2.9127527350411,3.250367836,7.96465491268707,9.054981921,5.99105896115469
"YER017C",2.9127527350411,4.627838674,10.93043215,7.316383184,5.99105896115469
"YAL044W-A",2.9127527350411,9.078798137,7.363747461,8.77343409700929,5.99105896115469
"YNL003C",2.9127527350411,3.616450231,1.944547083,3.568299206,5.99105896115469
"YDR130C",2.9127527350411,1.194868844,7.96465491268707,5.258536583,5.99105896115469
"YGR063C",2.9127527350411,3.912384605,10.0592888,10.70460541,6.971081953
"YNL222W",2.9127527350411,3.752510043,7.96465491268707,2.833682524,5.99105896115469
"YEL025C",2.9127527350411,4.101567831,7.96465491268707,8.77343409700929,5.99105896115469
"YHR201C",2.9127527350411,5.152984957,4.752839912,13.90085286,5.99105896115469
"YJR126C",2.9127527350411,15.17695924,7.96465491268707,8.631496307,5.99105896115469
"YHR116W",2.9127527350411,1.840563456,6.595136846,12.55733952,7.088333911
"YBR290W",2.9127527350411,2.003632685,7.96465491268707,16.02317718,5.99105896115469
"YHR060W",2.9127527350411,1.617034428,1.858491624,2.365460359,5.99105896115469
"YNR013C",2.9127527350411,3.788396343,7.96465491268707,3.467599903,5.99105896115469
"YDR168W",2.9127527350411,3.255050973,7.96465491268707,4.330931398,5.99105896115469
"YIR025W",2.9127527350411,3.379408834,2.231631382,8.77343409700929,5.99105896115469
"YAL032C",2.9127527350411,5.895581964,7.96465491268707,9.025306678,5.99105896115469
"YJL144W",2.9127527350411,9.820921378,7.96465491268707,8.77343409700929,5.99105896115469
"YHR198C",2.9127527350411,1.752491135,21.20210233,6.087955268,5.99105896115469
"YJL156W-A",2.9127527350411,5.698403644,7.96465491268707,8.77343409700929,5.99105896115469
"YER021W",2.9127527350411,5.686423229,7.96465491268707,10.889319,5.99105896115469
"YFR050C",2.9127527350411,7.501478291,7.96465491268707,6.133271245,1.462184443
"YNL024C",2.9127527350411,9.125191708,12.36733222,8.465305999,5.99105896115469
"snR9",2.9127527350411,3.114045338,7.96465491268707,19.5385848,5.99105896115469
"YGR035W-A",2.9127527350411,5.162252035,7.96465491268707,6.000467168,1.728789614
"YHR180C-B",2.9127527350411,3.247462127,7.96465491268707,7.330105903,5.99105896115469
"YDL232W",2.9127527350411,3.453551721,7.96465491268707,8.77343409700929,5.99105896115469
"YLL014W",2.9127527350411,8.979936647,8.05285217,6.495205349,5.99105896115469
"YGR056W",2.9127527350411,3.986061667,33.15421134,4.084900428,5.99105896115469
"YJL055W",2.9127527350411,4.484221628,7.96465491268707,9.270734266,7.59632626
"YBL078C",2.9127527350411,3.511123316,7.96465491268707,2.637581724,5.99105896115469
"YBR302C",2.9127527350411,1.119084275,7.96465491268707,1.474988934,5.99105896115469
"YDR138W",2.9127527350411,4.374965068,7.96465491268707,12.21230951,5.99105896115469
"YJR074W",2.9127527350411,5.978073693,12.26873649,2.309117387,5.99105896115469
"YPL267W",2.9127527350411,2.79634524,14.71499058,8.77343409700929,5.99105896115469
"YIL054W",2.9127527350411,2.942045834,7.96465491268707,8.77343409700929,5.99105896115469
"YNR002C",2.9127527350411,5.142248137,7.96465491268707,8.77343409700929,5.99105896115469
"YER130C",2.9127527350411,3.785313157,9.301750437,4.297220203,6.713466669
"YIL153W",2.9127527350411,2.476416361,7.96465491268707,6.333725769,5.99105896115469
"YKL044W",2.9127527350411,3.654240993,7.96465491268707,8.77343409700929,5.99105896115469
"YGR146C-A",2.9127527350411,2.379044928,7.96465491268707,8.77343409700929,5.99105896115469
"YGR174C",2.9127527350411,3.606932101,7.735692108,7.278610955,5.99105896115469
"YOL071W",2.9127527350411,7.506410037,4.634165702,8.77343409700929,5.99105896115469
"YKR068C",2.9127527350411,7.654997692,7.96465491268707,5.47667078,5.99105896115469
"YDR077W",2.9127527350411,4.095293526,5.14110239,26.73842506,8.139300804
"YKL061W",2.9127527350411,9.528177413,7.96465491268707,4.903291489,5.99105896115469
"YHL036W",2.9127527350411,5.796110619,3.094079217,6.01614077,5.99105896115469
"YMR299C",2.9127527350411,3.484620398,7.96465491268707,13.55596407,5.99105896115469
"YDL046W",2.9127527350411,3.386694974,10.35366602,4.270292111,5.99105896115469
"YDR079C-A",2.9127527350411,3.078607254,7.96465491268707,9.563163244,2.631586021
"YJL027C",2.9127527350411,3.425684421,7.96465491268707,13.16147141,5.99105896115469
"YAL012W",2.9127527350411,3.787480584,11.1810722,12.74006556,5.99105896115469
"YOR032W-A",2.9127527350411,8.984132337,7.96465491268707,4.822111302,5.99105896115469
"YLR429W",2.9127527350411,6.461834664,3.264235226,19.14617194,5.99105896115469
"YDL181W",2.9127527350411,2.032392706,7.96465491268707,15.05932971,5.99105896115469
"snR3",2.9127527350411,2.524405337,7.96465491268707,14.93624841,5.99105896115469
"YGR295C",2.9127527350411,3.612582846,2.158395638,5.728961594,5.99105896115469
"YFR034C",2.9127527350411,5.938066325,3.22925863,4.956442308,5.99105896115469
"YMR067C",2.9127527350411,1.6168768,7.96465491268707,8.77343409700929,5.99105896115469
"YDR079W",2.9127527350411,7.726054755,7.96465491268707,6.948447858,5.99105896115469
"YKL060C",2.9127527350411,3.483603213,7.96465491268707,19.0583145,5.99105896115469
"snR85",2.9127527350411,2.637502752,13.39630331,10.54931615,7.5808812
"YNL208W",2.9127527350411,3.244441638,7.96465491268707,4.721668587,5.99105896115469
"YLR099W-A",2.9127527350411,3.402357488,7.96465491268707,12.97966586,5.99105896115469
"YCL010C",2.9127527350411,4.684421354,7.103470706,8.129974291,5.99105896115469
"YOL048C",2.9127527350411,10.52814926,7.827483888,3.718551756,5.99105896115469
"YGL247W",2.9127527350411,4.12922999,7.96465491268707,3.494614977,7.137387975
"YPR052C",2.9127527350411,2.29257845,8.432306798,10.5079632,5.99105896115469
"YBL100W-C",2.9127527350411,8.953298723,9.356331995,2.884850038,5.99105896115469
"YML126C",2.9127527350411,3.357417349,2.134635653,10.78955934,6.465441445
"YLR466C-B",2.9127527350411,6.102285593,7.96465491268707,8.77343409700929,5.99105896115469
"YJL091C",2.9127527350411,4.509766932,22.99064278,13.89613963,5.99105896115469
"YNL097W-A",2.9127527350411,5.921229524,7.96465491268707,12.3942042,6.853718218
"YKL192C",2.9127527350411,1.545121335,10.47007609,6.966753278,5.99105896115469
"YGR194C",2.9127527350411,3.564819092,7.96465491268707,8.422366763,5.99105896115469
"YMR254C",2.9127527350411,4.94547102,5.644628913,8.77343409700929,5.99105896115469
"YGL220W",2.9127527350411,3.633503796,7.96465491268707,4.71996431,6.419716759
"YNL260C",2.9127527350411,5.49692741,7.96465491268707,11.22865174,5.99105896115469
"YIR014W",2.9127527350411,4.219117702,7.96465491268707,8.77343409700929,5.99105896115469
"YAL038W",2.9127527350411,5.721759204,7.96465491268707,33.24601817,5.99105896115469
"YDR261C-D",2.9127527350411,2.177431379,7.96465491268707,7.787454502,5.99105896115469
"YDR261C-C",2.9127527350411,2.177431379,7.96465491268707,7.787454502,5.99105896115469
"snR19",2.9127527350411,3.032653787,7.96465491268707,18.58506221,5.99105896115469
"YGL109W",2.9127527350411,1.89382906,5.205883123,5.547916768,5.99105896115469
"YIL043C",2.9127527350411,3.648482983,7.96465491268707,6.943629413,5.99105896115469
"YGR204W",2.9127527350411,6.874743335,33.09019099,7.06445269,5.99105896115469
"YNL122C",2.9127527350411,2.644737207,11.21089151,9.492746017,5.99105896115469
"YJR108W",2.9127527350411,3.471211868,9.11272234,6.155719803,5.99105896115469
"YAL044C",2.9127527350411,13.32753456,7.96465491268707,4.526622334,5.99105896115469
"YHR173C",2.9127527350411,4.409428943,7.96465491268707,8.77343409700929,5.99105896115469
"YER078W-A",2.9127527350411,1.663572072,27.28590457,4.402881434,5.99105896115469
"YAL068W-A",2.9127527350411,2.376209109,7.96465491268707,8.77343409700929,5.99105896115469
"YFL032W",2.9127527350411,4.090407325,7.96465491268707,16.22243551,5.99105896115469
"YPL075W",2.9127527350411,9.859013416,3.056487303,16.66389779,5.99105896115469
"YLR402W",2.9127527350411,2.693080268,1.461176716,5.673171615,6.963557456
"YHR087W",2.9127527350411,5.2121437,7.96465491268707,8.77343409700929,1.688874633
"YBL059W",2.9127527350411,2.521199952,2.787742361,6.211258321,5.99105896115469
"YJL205C",2.9127527350411,2.510394912,7.96465491268707,8.77343409700929,5.99105896115469
"YIL141W",2.9127527350411,5.711863182,1.505575841,8.77343409700929,5.99105896115469
"YBR245C",2.9127527350411,4.072370429,7.96465491268707,10.53228572,5.99105896115469
"YCR036W",2.9127527350411,4.031148416,10.55372905,12.30586886,5.99105896115469
"YGL006W-A",2.9127527350411,2.534506186,7.96465491268707,5.495836384,5.99105896115469
"YKR032W",2.9127527350411,6.247574865,5.643711212,1.871128135,7.343072194
"YER146W",2.9127527350411,2.846031226,7.96465491268707,6.074773755,5.99105896115469
